popularity,duration_ms,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
51,394461,2012-02-13,0.736,0.593,7,-9.473,1,0.04,0.000659,0.492,0.0621,0.113,118.006
48,212813,2011-09-26,0.823,0.396,1,-8.58,0,0.0309,0.181,0.0313,0.0809,0.496,104.355
50,195192,2018-11-09,0.775,0.76,0,-4.847,0,0.126,0.00573,0.0,0.341,0.766,124.977
61,234160,2012-05-01,0.534,0.641,0,-9.172,1,0.0276,0.523,0.0428,0.0904,0.505,107.081
60,257302,2017-05-26,0.82,0.509,1,-5.15,1,0.0419,0.0558,0.018,0.359,0.762,103.007
0,190588,2016-12-30,0.886,0.845,8,-3.278,0,0.0969,0.02,4.95e-06,0.417,0.749,119.977
51,224395,2018-12-28,0.785,0.767,5,-4.783,0,0.0403,0.181,0.0,0.0421,0.618,104.02
11,249880,2016-03-11,0.611,0.509,4,-10.082,0,0.0298,0.218,0.000181,0.125,0.215,79.22
64,211882,2018-11-23,0.413,0.272,1,-11.568,1,0.0317,0.945,0.0271,0.112,0.354,109.687
58,270267,2018-08-17,0.474,0.8,11,-6.641,0,0.268,0.239,0.0,0.0906,0.409,143.25
74,160720,2020-01-31,0.846,0.748,5,-3.512,0,0.078,0.188,0.0,0.093,0.597,90.006
47,212168,2020-03-27,0.804,0.636,0,-5.236,0,0.122,0.277,0.0,0.399,0.547,103.007
45,75508,2015-10-12,0.926,0.544,3,-7.303,1,0.054,0.26,1.66e-06,0.263,0.946,119.908
42,278280,2015-05-29,0.31,0.159,0,-15.462,0,0.0368,0.739,0.0532,0.0664,0.0665,118.919
0,294266,2017-12-31,0.876,0.625,0,-8.658,1,0.118,0.0562,0.0,0.493,0.274,112.891
59,173258,2019-01-11,0.749,0.886,5,-4.421,0,0.13,0.259,0.000172,0.342,0.547,125.045
55,286400,2017-12-11,0.58,0.533,9,-8.184,1,0.0301,0.622,0.0,0.159,0.115,135.863
41,196676,2011-08-09,0.77,0.795,10,-3.484,1,0.0699,0.389,0.0,0.332,0.753,89.978
43,271307,2017-01-06,0.559,0.532,2,-6.461,1,0.0302,0.157,4.28e-06,0.0927,0.11,104.02
39,204375,2015-07-10,0.726,0.607,11,-9.177,0,0.0506,0.123,0.000892,0.108,0.225,127.991
59,373987,2011-12-27,0.692,0.773,6,-3.739,1,0.0359,0.226,0.0104,0.108,0.486,139.989
69,250267,2015-11-06,0.397,0.303,5,-7.508,1,0.0435,0.381,0.0,0.101,0.172,81.05
85,180139,2020-10-26,0.98,0.413,8,-11.052,0,0.101,0.671,7.95e-05,0.17,0.764,119.993
40,236427,2014-05-27,0.836,0.553,1,-9.766,0,0.0627,0.218,0.0792,0.0957,0.483,122.948
52,210320,2016-11-18,0.632,0.659,4,-9.291,1,0.179,0.705,0.0,0.218,0.72,117.964
52,224653,2014-03-11,0.548,0.989,4,-2.973,1,0.103,0.000868,0.0,0.444,0.277,123.988
68,211610,2019-05-07,0.709,0.49,4,-7.457,0,0.0757,0.11,0.00345,0.12,0.0397,155.069
39,326532,2010-04-12,0.733,0.796,1,-6.172,1,0.0694,0.0322,0.0331,0.31,0.665,127.956
56,151000,2017-09-28,0.683,0.412,10,-8.295,1,0.0321,0.822,0.0,0.124,0.579,120.079
53,250201,2021-04-05,0.415,0.529,0,-3.729,0,0.0304,0.514,0.0,0.194,0.122,70.18
70,211240,2019-08-23,0.292,0.574,0,-9.375,1,0.0401,0.12,0.00569,0.0663,0.166,124.344
55,194440,2010-06-18,0.857,0.841,11,-2.839,1,0.103,0.34,0.0,0.161,0.74,112.023
69,202920,2019-02-15,0.651,0.708,4,-4.791,1,0.0376,0.582,0.0,0.0796,0.558,119.964
37,542493,2012-02-24,0.843,0.554,8,-7.608,1,0.045,0.0117,0.3,0.0474,0.439,124.0
59,286093,2012-01-01,0.516,0.871,7,-5.21,1,0.0503,0.553,0.0282,0.0841,0.17,129.946
63,227560,2014-12-15,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.017
0,214467,2013-03-29,0.795,0.448,5,-12.92,0,0.06,0.0955,0.25,0.104,0.962,116.267
64,227213,2010-03-03,0.537,0.893,0,-5.459,1,0.0893,0.00252,0.0211,0.0636,0.499,183.78
0,189653,2021-04-09,0.803,0.356,5,-9.026,0,0.0326,0.589,0.0,0.16,0.739,106.95
69,185530,2020-12-10,0.846,0.726,1,-3.376,1,0.0635,0.094,2e-06,0.0304,0.79,131.974
42,235281,2016-07-29,0.539,0.754,1,-4.384,1,0.0257,0.0125,0.0,0.0676,0.409,89.006
62,227833,2014-05-27,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97
61,198133,2011-07-22,0.556,0.885,6,-4.045,1,0.0321,0.00786,1.95e-06,0.138,0.771,125.997
60,195440,2010-10-26,0.552,0.98,9,-4.676,0,0.254,0.00159,0.00552,0.438,0.668,162.961
48,212509,2010-12-24,0.821,0.675,0,-3.407,1,0.151,0.0354,1.43e-06,0.0937,0.369,176.038
42,129381,2020-02-14,0.454,0.0959,7,-15.559,1,0.0399,0.976,0.000588,0.062,0.126,59.005
50,438701,2011-12-06,0.33,0.247,10,-9.825,1,0.0311,0.738,0.0176,0.125,0.202,133.718
74,188253,2016-12-02,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976
39,248373,2011-01-01,0.659,0.45,5,-10.307,1,0.0291,0.698,0.0304,0.113,0.213,121.347
36,267000,2010-11-15,0.465,0.909,0,-4.005,0,0.179,0.0407,0.0,0.049,0.529,155.788
71,149053,2020-03-27,0.456,0.496,1,-6.986,1,0.0743,0.427,0.0,0.134,0.45,90.552
3,216922,2014-12-19,0.562,0.787,10,-7.948,0,0.0297,2.73e-05,0.22,0.799,0.422,129.992
37,219560,2016-01-01,0.508,0.58,10,-5.824,0,0.111,0.616,0.000319,0.088,0.256,162.709
62,222600,2015-09-25,0.875,0.673,7,-4.184,1,0.0932,0.135,0.0,0.292,0.231,130.0
58,192440,2011-10-11,0.505,0.196,1,-13.877,1,0.0479,0.932,3.2e-05,0.101,0.558,181.085
60,217973,2012-10-22,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0398,0.679,77.019
53,194653,2010-09-24,0.569,0.766,7,-6.631,1,0.0338,0.000118,1.53e-05,0.0945,0.112,106.053
44,295304,2015-12-18,0.904,0.566,9,-9.063,0,0.0694,0.0276,0.267,0.0632,0.342,114.991
60,202467,2010-11-02,0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494
54,330507,2015-12-04,0.616,0.642,8,-7.274,0,0.0935,0.137,0.0,0.0958,0.686,82.75
0,220600,2013-09-17,0.595,0.419,7,-14.999,1,0.0294,0.011,0.000298,0.116,0.56,100.423
1,95559,2017-11-07,0.474,0.952,7,-4.844,0,0.0676,0.0156,3.55e-06,0.171,0.585,122.007
65,228507,2013-05-17,0.702,0.297,10,-14.116,0,0.0317,0.894,0.485,0.103,0.0676,110.116
67,192681,2019-06-14,0.555,0.923,6,-4.748,0,0.161,0.197,0.0,0.0778,0.363,118.007
61,223067,2010-11-09,0.689,0.836,0,-6.058,1,0.0559,0.187,0.0,0.162,0.749,127.411
25,215455,2017-04-23,0.721,0.792,9,-5.647,0,0.0416,0.206,0.0658,0.105,0.526,109.994
49,228147,2012-01-01,0.525,0.823,5,-4.405,1,0.0312,0.059,0.0,0.111,0.551,90.047
55,206120,2012-11-16,0.714,0.952,4,-3.622,1,0.0894,0.0073,0.0,0.387,0.959,127.008
50,173160,2019-06-14,0.748,0.896,1,-4.396,1,0.125,0.314,7.26e-05,0.36,0.559,125.021
53,228545,2019-02-13,0.746,0.674,3,-7.169,0,0.26,0.145,0.0,0.0621,0.792,160.008
67,202652,2020-10-09,0.7,0.764,9,-4.836,0,0.0314,0.0247,0.0,0.162,0.424,125.02
60,232529,2020-04-17,0.539,0.307,10,-10.044,0,0.0305,0.475,1.59e-06,0.186,0.116,127.658
50,196960,2010-03-19,0.308,0.529,7,-5.319,0,0.0874,0.479,0.0,0.441,0.485,80.794
76,262333,2017-11-17,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06
4,208307,2019-07-19,0.762,0.673,5,-7.367,1,0.0352,0.287,0.000269,0.0777,0.853,119.979
75,158805,2019-10-04,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034
82,209320,2017-06-02,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073
0,331192,2013-12-30,0.579,0.93,11,-10.005,0,0.0486,0.00411,0.397,0.103,0.187,129.009
37,241227,2012-07-18,0.51,0.962,2,-3.525,0,0.0868,0.00108,0.0,0.366,0.522,99.889
57,391508,2015-12-04,0.939,0.541,1,-11.191,1,0.0668,0.107,0.00329,0.0565,0.471,118.021
61,229227,2010-01-01,0.663,0.91,1,-1.629,1,0.317,0.0719,0.0,0.244,0.342,144.993
68,263173,2010-01-01,0.689,0.784,2,-2.972,1,0.074,0.182,0.0,0.0843,0.561,99.954
70,223173,2019-03-29,0.389,0.885,6,-5.063,0,0.0551,0.000372,0.000311,0.202,0.187,164.989
0,268000,2018-08-01,0.51,0.426,1,-6.302,1,0.0352,0.356,0.443,0.101,0.172,119.799
60,373359,2012,0.227,0.431,7,-9.527,0,0.0432,0.666,0.0239,0.126,0.575,76.986
23,217547,2016-11-12,0.167,0.66,7,-8.315,1,0.0538,0.14,0.165,0.133,0.421,186.265
2,200573,2015-12-11,0.698,0.916,11,-3.969,0,0.0454,0.0227,0.0,0.378,0.848,131.929
54,236166,2017-03-24,0.538,0.586,11,-7.253,1,0.11,0.126,0.0,0.0882,0.386,171.771
76,187684,2020-05-22,0.623,0.79,7,-5.07,1,0.0473,0.118,0.0,0.226,0.694,81.949
83,187973,2017-04-20,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695
37,227554,2010-04-13,0.861,0.807,0,-3.823,1,0.0636,0.123,0.0,0.0986,0.843,101.989
61,193548,2018-12-21,0.639,0.554,11,-12.265,1,0.0769,0.0965,0.000866,0.167,0.327,123.888
59,148420,2021-04-05,0.612,0.551,1,-7.967,0,0.0367,0.259,0.0,0.0691,0.241,98.991
38,325533,2011-01-01,0.222,0.333,9,-14.567,0,0.0295,0.0387,1.44e-05,0.147,0.0795,83.664
60,225307,2012-01-01,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.211,0.331,120.007
78,251088,2016-10-21,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965
56,192000,2018-06-15,0.699,0.519,5,-8.162,1,0.139,0.623,3.29e-05,0.0956,0.0393,79.997
44,222838,2013-02-12,0.667,0.647,9,-5.679,0,0.185,0.477,0.0,0.142,0.58,79.913
51,283067,2011-09-27,0.42,0.726,3,-7.113,0,0.415,0.516,0.0,0.0907,0.316,76.585
83,166560,2019-06-07,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112
77,219947,2019-07-12,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956
19,167787,2020-04-03,0.502,0.406,2,-8.07,1,0.0292,0.178,0.0,0.944,0.489,96.856
57,188640,2019-07-05,0.748,0.792,8,-4.606,0,0.0505,0.0548,0.000785,0.324,0.869,125.022
29,272467,2010-01-01,0.873,0.643,1,-3.403,1,0.0907,0.0046,2.94e-06,0.135,0.535,120.0
64,217747,2016-10-21,0.29,0.593,7,-7.971,1,0.039,0.563,0.0235,0.127,0.275,89.521
9,163235,2014-12-12,0.404,0.961,0,-3.184,1,0.106,0.227,0.148,0.709,0.0382,149.971
60,242440,2015-10-02,0.669,0.747,6,-7.108,1,0.0428,0.141,0.0,0.185,0.483,122.531
56,288640,2013-10-15,0.21,0.58,10,-8.751,1,0.0359,0.0339,0.000105,0.13,0.118,143.753
57,190493,2012-03-16,0.671,0.773,0,-5.225,1,0.0373,0.0455,0.0,0.0876,0.758,90.012
2,199253,2015-12-11,0.674,0.805,9,-6.038,0,0.0488,0.0144,0.0299,0.143,0.551,120.871
72,223079,2015-11-20,0.691,0.51,6,-9.217,0,0.0878,0.0347,3.32e-06,0.182,0.515,164.055
61,214667,2012-06-01,0.564,0.209,3,-8.922,1,0.0317,0.724,3.99e-05,0.107,0.402,109.024
0,264259,2020-12-14,0.373,0.543,10,-12.016,1,0.0259,0.0261,0.0804,0.103,0.192,78.014
63,179667,2010-01-01,0.571,0.863,4,-7.661,0,0.048,0.257,0.0,0.532,0.782,94.299
69,217705,2019-09-13,0.891,0.675,2,-6.892,1,0.152,0.11,0.0,0.275,0.562,127.012
66,188933,2017-09-22,0.563,0.887,1,-5.013,1,0.0857,0.0297,0.0,0.352,0.794,158.05
43,276747,2010-10-13,0.527,0.929,2,-3.473,1,0.0451,0.0164,0.0,0.1,0.543,119.985
56,185698,2021-04-05,0.34,0.783,9,-4.548,1,0.069,0.00859,0.0,0.0546,0.389,82.343
0,219947,2013-02-04,0.276,0.649,11,-7.793,1,0.0506,0.000114,0.168,0.0608,0.124,100.098
60,223547,2017-10-06,0.351,0.939,0,-4.469,1,0.0564,6.42e-05,0.00113,0.296,0.321,182.067
52,195307,2010-01-01,0.543,0.919,1,-4.831,0,0.0415,0.000441,0.0,0.238,0.498,125.017
64,223827,2010-09-20,0.553,0.619,3,-7.101,1,0.0308,0.479,0.0,0.123,0.376,183.908
87,194621,2020-07-10,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972
10,293787,2011-11-04,0.301,0.973,7,-6.397,0,0.0926,2.32e-05,0.000789,0.97,0.144,126.753
66,296400,2019-01-25,0.466,0.67,8,-4.701,1,0.0297,0.155,0.0,0.145,0.395,126.142
0,161564,2015-07-15,0.686,0.321,9,-12.492,1,0.756,0.543,0.0,0.26,0.685,87.762
46,204117,2015-12-17,0.895,0.602,5,-7.118,0,0.343,0.321,0.0,0.218,0.819,103.998
65,212507,2011-11-08,0.645,0.785,6,-6.016,0,0.365,0.0705,0.000111,0.38,0.673,172.174
43,212440,2018-06-01,0.835,0.627,10,-6.515,0,0.0342,0.0604,0.000128,0.208,0.902,105.011
68,265373,2018-10-05,0.53,0.816,9,-6.149,1,0.0503,0.0105,0.00061,0.379,0.371,87.019
35,211209,2016-09-15,0.451,0.269,2,-8.571,1,0.0329,0.922,0.0,0.0935,0.288,86.735
3,148760,2020-03-13,0.752,0.67,0,-7.828,1,0.0313,0.0764,0.0,0.0633,0.713,100.526
39,89614,2020-10-31,0.826,0.968,1,-5.341,1,0.108,0.00676,0.00632,0.399,0.394,139.954
9,287535,2020-01-17,0.693,0.637,6,-8.107,0,0.0295,0.134,0.00016,0.702,0.525,109.988
44,175147,2017-06-02,0.778,0.768,7,-4.661,0,0.0438,0.0232,0.00646,0.193,0.582,108.018
64,197107,2017-06-09,0.563,0.281,11,-11.991,1,0.0643,0.91,2.44e-05,0.243,0.384,135.305
63,210875,2020-12-18,0.737,0.75,11,-7.734,0,0.0358,0.0866,0.000394,0.107,0.388,116.952
73,163902,2018-03-08,0.866,0.211,11,-12.676,0,0.0404,0.974,0.0,0.0987,0.198,101.295
40,364053,2013-03-17,0.358,0.741,2,-6.633,1,0.0613,0.000167,1.45e-06,0.555,0.0752,121.133
47,65000,2011-03-03,0.872,0.3,5,-8.625,1,0.0612,0.847,0.0,0.0591,0.714,106.782
63,371871,2012-03-23,0.736,0.583,10,-6.088,1,0.109,0.0555,0.00367,0.124,0.265,134.99
59,251631,2017-10-06,0.489,0.835,0,-4.448,1,0.0332,0.00746,0.0,0.146,0.444,145.885
20,188524,2021-04-02,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.211,121.957
41,210480,2011-01-01,0.447,0.943,7,-4.504,0,0.056,0.0156,0.0,0.0753,0.464,178.014
61,192507,2014-01-24,0.514,0.917,10,-3.612,1,0.0506,5.86e-05,7.04e-05,0.309,0.48,96.026
27,270000,2019-12-26,0.781,0.754,0,-4.927,0,0.0904,0.00596,0.0667,0.0246,0.96,127.983
45,297682,2011-01-01,0.463,0.649,11,-6.43,1,0.0307,0.199,1.73e-05,0.141,0.104,93.953
15,160612,2021-04-02,0.715,0.411,9,-6.657,1,0.0337,0.594,0.0,0.0903,0.799,73.994
62,228042,2018-05-03,0.743,0.651,8,-4.452,0,0.176,0.0316,1.83e-05,0.0942,0.511,137.184
9,226627,2021-04-09,0.653,0.693,2,-4.99,1,0.0271,0.00208,0.0,0.196,0.387,119.992
72,209160,2014-09-24,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003
33,224227,2010-10-10,0.548,0.37,5,-8.108,1,0.0284,0.688,1.91e-05,0.105,0.35,141.669
30,282280,2014-03-24,0.696,0.837,0,-5.961,1,0.123,0.098,1.15e-05,0.35,0.469,105.984
10,263529,2019-11-01,0.499,0.452,9,-6.787,1,0.0275,0.731,0.0,0.212,0.267,132.427
75,218293,2018-10-25,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944
54,163636,2018-06-22,0.733,0.765,7,-5.562,1,0.0622,0.151,0.0,0.231,0.518,109.984
60,236360,2013-01-01,0.558,0.468,3,-5.812,1,0.173,0.159,0.0,0.586,0.405,81.977
74,198082,2021-03-26,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03
63,216307,2017-11-24,0.841,0.629,4,-3.033,0,0.114,0.188,0.0,0.346,0.676,143.949
56,207453,2014-01-01,0.639,0.914,7,-3.661,1,0.0931,0.00226,0.0,0.513,0.75,120.07
53,284130,2010-12-21,0.713,0.971,0,-1.264,1,0.381,0.00228,2.05e-05,0.242,0.676,128.064
45,176507,2018-09-28,0.608,0.766,5,-7.835,1,0.064,0.175,4.88e-06,0.211,0.565,101.015
32,205613,2010-01-01,0.573,0.745,4,-9.123,1,0.0755,0.00978,0.0,0.254,0.727,127.06
35,312453,2011-02-28,0.341,0.5,2,-6.29,1,0.0311,0.419,0.0,0.324,0.33,127.057
33,146457,2016-11-25,0.486,0.488,11,-5.089,1,0.0377,0.832,0.0,0.0854,0.534,94.25
49,227640,2015-02-11,0.341,0.977,5,-2.013,1,0.203,0.0022,0.0,0.148,0.149,168.068
71,145161,2020-08-21,0.669,0.687,0,-4.753,1,0.043,0.152,1.6e-05,0.308,0.386,123.903
54,252040,2020-11-13,0.656,0.465,1,-8.542,1,0.0267,0.452,0.00166,0.127,0.365,99.755
61,250093,2014-01-01,0.481,0.435,4,-8.795,1,0.0321,0.678,0.0,0.0928,0.107,143.95
44,228446,2018-06-01,0.734,0.685,1,-5.788,1,0.0526,0.0192,4.02e-06,0.127,0.436,100.075
52,282353,2014-03-20,0.367,0.847,2,-5.351,1,0.22,0.178,0.0,0.584,0.429,73.771
57,203213,2012-09-18,0.443,0.95,8,-3.209,0,0.183,0.00242,0.0,0.318,0.7,170.06
62,176213,2021-02-06,0.597,0.696,8,-6.342,1,0.065,0.0904,0.0,0.558,0.304,122.045
36,237053,2011-06-20,0.497,0.815,4,-11.155,0,0.0643,0.039,0.452,0.212,0.654,173.985
40,189101,2015-11-27,0.754,0.833,7,-4.356,0,0.0468,0.0237,0.000476,0.171,0.687,117.05
83,260640,2019-06-28,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928
70,194973,2015-11-13,0.502,0.594,11,-5.031,1,0.0365,0.0256,0.0,0.0834,0.349,153.687
60,170000,2013-10-07,0.503,0.824,1,-4.779,0,0.0285,0.0508,0.0,0.102,0.877,158.073
70,175343,2019-04-19,0.833,0.722,1,-5.563,1,0.136,0.0573,1.14e-05,0.358,0.588,107.019
0,316535,2018-09-28,0.242,0.881,8,-5.574,1,0.0822,0.0131,0.0296,0.155,0.0657,137.946
60,230950,2015-12-12,0.61,0.519,10,-6.819,0,0.0387,0.661,3.87e-06,0.109,0.193,78.006
59,184307,2013-05-14,0.41,0.892,11,-4.289,1,0.124,0.0467,0.0,0.246,0.451,99.016
73,236293,2012-07-17,0.403,0.965,6,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363
52,269813,2018-11-16,0.555,0.607,9,-9.403,1,0.0439,0.008,0.0054,0.0968,0.526,151.886
60,194227,2016-01-16,0.812,0.623,7,-7.002,1,0.343,0.0611,0.0,0.111,0.199,119.883
20,361400,2021-02-26,0.353,0.541,3,-7.533,1,0.0504,0.634,0.0,0.899,0.401,119.214
51,219107,2010-09-21,0.497,0.624,11,-9.065,1,0.0825,0.261,2.31e-06,0.119,0.925,175.007
55,247731,2012-03-27,0.374,0.082,1,-11.402,0,0.0412,0.612,0.202,0.111,0.037,91.428
59,177685,2013-09-10,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315
2,213750,2018-11-29,0.494,0.884,10,-4.408,0,0.0504,0.000363,0.114,0.268,0.0398,127.984
49,33333,2011-04-29,0.912,0.573,0,-11.185,1,0.0936,0.0152,0.0,0.0715,0.964,99.972
48,282667,2011-01-01,0.519,0.439,10,-5.169,1,0.0532,0.685,0.0,0.223,0.437,140.287
61,205333,2019-09-27,0.633,0.57,6,-7.581,1,0.333,0.0316,0.0,0.0695,0.391,179.941
48,164827,2012-01-01,0.58,0.282,4,-9.605,1,0.0323,0.93,2.04e-05,0.0905,0.174,129.948
12,187800,2020-01-01,0.591,0.323,0,-8.758,1,0.0423,0.268,0.0,0.292,0.384,75.0
45,204307,2010-03-31,0.652,0.233,5,-14.186,1,0.0306,0.917,0.000419,0.0848,0.352,140.017
43,172339,2011-04-04,0.652,0.956,9,-5.18,0,0.0586,0.165,0.0499,0.18,0.781,167.643
37,247189,2011-01-01,0.698,0.84,0,-5.751,1,0.0409,0.0502,0.00013,0.533,0.483,128.012
76,190213,2010-10-05,0.738,0.804,11,-3.851,1,0.0621,0.332,0.0,0.279,0.949,174.943
53,188548,2020-10-16,0.585,0.625,1,-6.338,0,0.138,0.0745,0.0,0.153,0.473,178.067
81,198426,2021-03-19,0.728,0.629,1,-6.629,1,0.0318,0.00196,1.94e-06,0.0847,0.71,135.031
44,232286,2011-04-29,0.512,0.817,9,-11.416,1,0.0341,0.00387,0.0145,0.145,0.0692,167.817
54,260342,2011-01-01,0.6,0.547,11,-9.653,1,0.0313,0.421,0.0104,0.113,0.444,125.909
40,302786,2013-07-10,0.75,0.941,0,-3.568,0,0.131,0.0261,0.000958,0.171,0.301,149.992
3,521230,2013-01-03,0.574,0.867,2,-6.821,1,0.0537,0.000157,0.0345,0.347,0.294,136.03
62,226987,2013-09-10,0.561,0.836,9,-3.939,1,0.1,0.0525,0.0,0.136,0.517,127.923
61,263633,2014-01-01,0.777,0.491,6,-6.523,1,0.0297,0.777,2e-06,0.101,0.681,95.106
0,232609,2020-01-01,0.499,0.742,7,-6.445,1,0.0301,0.0048,0.0,0.157,0.282,128.001
67,193567,2017-04-01,0.585,0.895,11,-3.663,0,0.136,0.0505,0.00423,0.32,0.181,119.904
61,223547,2018-07-27,0.507,0.367,6,-7.213,1,0.0285,0.726,0.0,0.0765,0.362,84.026
50,222041,2016-10-14,0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998
55,361360,2013-01-01,0.408,0.942,2,-2.511,1,0.268,0.00856,0.0,0.642,0.413,172.506
40,221293,2015-09-25,0.747,0.879,7,-3.812,1,0.137,0.0232,0.0,0.363,0.808,148.085
58,226659,2014-12-12,0.459,0.814,7,-5.469,1,0.0436,0.131,0.0,0.039,0.277,159.17
33,189533,2018-11-16,0.611,0.637,2,-10.822,1,0.0298,0.433,0.00177,0.167,0.653,98.349
1,332134,2020-02-07,0.461,0.905,5,-6.849,1,0.267,0.000803,0.252,0.272,0.128,167.704
60,266774,2019-11-29,0.794,0.777,5,-2.457,0,0.18,0.433,0.0,0.579,0.811,90.032
42,226560,2013-01-01,0.674,0.606,0,-5.831,1,0.0268,0.0904,1.42e-06,0.107,0.485,106.974
57,233326,2014,0.548,0.8,10,-7.979,1,0.0499,0.0857,0.0103,0.102,0.0866,166.948
5,347813,2019-07-19,0.387,0.592,7,-7.544,1,0.0234,0.2,0.000123,0.114,0.509,92.543
54,350644,2016-11-18,0.163,0.977,4,-3.585,0,0.0591,3.64e-05,0.0052,0.0555,0.369,178.44
63,154859,2017-03-10,0.531,0.116,6,-11.157,1,0.0548,0.934,0.0,0.0981,0.176,117.469
48,240657,2014-01-01,0.703,0.77,8,-5.844,0,0.0528,0.000415,7.64e-06,0.113,0.401,117.005
0,154773,2011-06-13,0.538,0.354,2,-14.57,1,0.0324,0.651,0.0127,0.335,0.694,126.104
31,208543,2021-03-31,0.832,0.631,5,-6.19,0,0.0736,0.585,0.000892,0.0838,0.836,125.038
41,251467,2013-01-01,0.682,0.623,6,-5.858,0,0.0232,0.0443,0.0,0.0741,0.642,93.492
69,221178,2017-10-31,0.762,0.576,1,-4.951,0,0.0829,0.0556,0.0,0.0866,0.316,142.096
54,157924,2016-10-17,0.757,0.486,3,-9.179,1,0.0444,0.532,0.00063,0.234,0.861,163.981
51,253848,2013-01-01,0.627,0.62,1,-7.477,1,0.0267,0.626,0.103,0.124,0.521,102.949
44,231133,2015-06-28,0.755,0.632,2,-8.139,1,0.0559,0.0793,3.75e-05,0.103,0.357,134.014
3,194199,2014-12-19,0.585,0.826,7,-3.483,1,0.0655,0.00494,5.54e-05,0.129,0.178,130.973
48,234387,2012-11-09,0.646,0.732,2,-6.778,0,0.262,0.181,0.0,0.12,0.746,180.047
51,205999,2010-03-31,0.777,0.353,5,-13.566,0,0.0393,0.886,9.83e-05,0.11,0.372,109.934
37,204173,2017-06-22,0.703,0.67,5,-3.106,0,0.0681,0.0298,0.0,0.118,0.649,98.064
9,183290,2020-12-11,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95
4,208107,2020-09-25,0.724,0.734,11,-5.539,0,0.0383,0.0249,0.000325,0.127,0.673,125.993
37,225400,2012-01-01,0.662,0.67,2,-5.504,1,0.027,0.0022,0.0,0.203,0.352,119.977
66,213445,2015-11-06,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911
53,47084,2017-01-01,0.65,0.229,9,-12.953,1,0.0322,0.915,0.0329,0.106,0.47,91.98
56,140811,2020-09-25,0.826,0.359,0,-14.165,1,0.0396,0.00922,0.00379,0.0653,0.937,110.975
78,190360,2019-08-23,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048
65,173196,2020-02-13,0.757,0.462,2,-9.926,1,0.0899,0.0287,0.00145,0.104,0.193,90.013
0,199440,2021-04-09,0.866,0.811,11,-4.063,0,0.0553,0.375,0.0,0.078,0.969,121.995
54,271027,2013-04-05,0.495,0.909,2,-5.575,1,0.0525,0.000542,0.000503,0.363,0.335,150.027
23,286041,2016-12-31,0.524,0.652,4,-9.395,0,0.401,0.0363,0.0,0.251,0.302,94.236
60,200240,2015-05-29,0.579,0.68,8,-5.634,1,0.076,0.0157,0.0,0.0699,0.211,100.033
9,294053,2016-03-11,0.607,0.783,4,-6.228,0,0.029,0.00279,1.84e-05,0.191,0.544,116.13
56,222693,2013-04-05,0.592,0.99,11,-3.091,0,0.0686,2.85e-05,9.79e-06,0.114,0.824,128.014
8,185946,2019-01-29,0.546,0.441,2,-6.332,1,0.0251,0.514,6.05e-06,0.128,0.335,134.917
76,250189,2013-11-05,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049
11,170813,2021-04-07,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98
