popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
73,205987,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002
73,202103,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014
73,201933,0.266,0.0596,0,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74
73,265263,0.822,0.66,1,-3.637,1,0.0819,0.111,0.0,0.143,0.802,113.956
73,169667,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936
73,221173,0.632,0.732,6,-3.498,1,0.092,0.105,1.15e-05,0.111,0.317,159.0
73,174444,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356
73,197453,0.643,0.756,6,-5.8,0,0.0305,0.0215,0.000268,0.101,0.934,90.001
73,202301,0.726,0.605,7,-5.002,1,0.296,0.152,0.0,0.642,0.36,139.233
73,231999,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11
73,226973,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923
73,250413,0.445,0.492,6,-5.717,1,0.0294,0.036,0.0,0.122,0.24,148.013
73,198903,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969
73,249320,0.543,0.449,1,-8.065,1,0.0463,0.345,0.0,0.157,0.29,132.609
73,181522,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094
73,214293,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367
73,280070,0.786,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974
73,171133,0.57,0.873,5,-5.188,0,0.07,0.00853,0.0,0.365,0.236,125.086
73,197854,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947
73,207031,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057
73,202413,0.831,0.62,6,-8.397,0,0.338,0.0582,0.0,0.119,0.568,133.17
73,133608,0.732,0.511,6,-6.779,1,0.0541,0.276,0.0,0.0916,0.62,96.946
73,195000,0.586,0.892,11,-5.259,0,0.0349,0.00079,4.05e-06,0.16,0.665,100.04
73,223120,0.707,0.67,9,-6.137,1,0.0323,0.164,0.00283,0.109,0.822,112.993
73,251906,0.45,0.794,4,-5.015,1,0.0538,0.388,0.0,0.303,0.362,143.861
73,202173,0.612,0.921,7,-2.882,1,0.085,0.0183,0.0,0.0576,0.446,139.988
73,139041,0.523,0.609,1,-7.802,1,0.191,0.059,0.0,0.14,0.374,154.051
73,202062,0.873,0.495,6,-5.446,1,0.0518,0.199,0.0,0.0805,0.546,106.033
73,173889,0.565,0.832,8,-5.751,0,0.108,0.0639,0.0291,0.386,0.847,143.302
73,230693,0.631,0.774,11,-2.459,1,0.3,0.468,0.0,0.281,0.44,79.745
73,225253,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962
73,277040,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938
73,219933,0.825,0.483,8,-5.746,0,0.08,0.538,1.48e-05,0.204,0.892,139.98
73,256267,0.611,0.394,0,-10.757,1,0.0416,0.534,4.68e-05,0.108,0.202,123.941
73,236293,0.403,0.965,6,-2.238,1,0.0964,3.81e-05,0.000276,0.341,0.431,112.363
73,205400,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685,108.0
73,200594,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984
73,235653,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022
73,250142,0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46e-05,0.115,0.195,118.037
73,233880,0.657,0.569,2,-6.287,1,0.0542,0.201,1.38e-05,0.126,0.399,102.054
73,268566,0.815,0.364,2,-11.158,1,0.375,0.533,3.52e-05,0.108,0.328,129.937
73,212850,0.517,0.877,4,-3.621,1,0.0297,0.00147,0.0,0.208,0.616,150.004
72,234813,0.613,0.873,7,-6.376,0,0.0449,0.00397,0.00111,0.367,0.392,129.989
72,303653,0.405,0.279,10,-8.099,1,0.0334,0.881,0.0,0.0933,0.256,119.85
72,204770,0.826,0.188,0,-12.181,1,0.0883,0.882,2.83e-06,0.103,0.205,130.022
72,268933,0.782,0.436,2,-7.033,1,0.155,0.331,1.3e-05,0.342,0.243,82.994
72,340707,0.518,0.575,5,-4.616,1,0.0302,0.0259,0.0,0.109,0.209,120.019
72,422147,0.223,0.523,0,-9.281,0,0.0466,0.435,0.283,0.225,0.15,179.83
72,209680,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027
72,223504,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956
72,231600,0.368,0.619,0,-4.989,1,0.0411,0.0304,0.0969,0.167,0.51,89.013
72,205485,0.625,0.811,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994
72,163559,0.719,0.135,5,-12.074,0,0.0656,0.828,0.0,0.0935,0.594,88.251
72,219429,0.719,0.651,7,-5.878,1,0.0274,0.127,0.0,0.0763,0.288,104.956
72,322000,0.461,0.653,6,-8.617,1,0.327,0.158,0.0,0.197,0.588,81.628
72,285375,0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023
72,201740,0.68,0.586,1,-7.01,0,0.0567,0.0174,3.19e-06,0.128,0.196,149.968
72,156081,0.844,0.533,1,-9.612,1,0.552,0.0735,3.46e-06,0.0953,0.23,140.078
72,181240,0.934,0.694,11,-5.849,0,0.101,0.0971,1.2e-06,0.477,0.833,123.831
72,233713,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977
72,239880,0.554,0.225,3,-11.324,1,0.0281,0.892,0.0321,0.107,0.221,104.007
72,190428,0.683,0.53,5,-4.918,0,0.142,0.207,0.0,0.394,0.645,75.016
72,172245,0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967
72,153697,0.74,0.674,11,-4.374,1,0.0476,0.00903,0.238,0.154,0.231,126.017
72,199210,0.606,0.24,3,-7.102,1,0.0369,0.772,0.0,0.0819,0.526,96.792
72,158692,0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029
72,234453,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024
72,224333,0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121
72,193929,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006
72,268880,0.629,0.551,11,-5.402,1,0.0263,0.0418,1.18e-06,0.108,0.699,111.961
72,204000,0.333,0.538,4,-8.653,1,0.0325,0.557,0.0,0.0977,0.63,149.377
72,249173,0.545,0.485,8,-9.941,1,0.151,0.3,0.00137,0.119,0.341,80.401
72,191293,0.674,0.915,6,-3.999,0,0.0411,0.0282,0.00337,0.273,0.78,126.038
72,195105,0.726,0.931,11,-4.152,0,0.0468,0.0218,0.000283,0.143,0.797,126.976
72,218288,0.534,0.452,9,-10.732,0,0.0359,0.895,0.00165,0.125,0.175,129.974
72,149145,0.734,0.692,2,-6.227,0,0.0555,0.0221,0.0,0.224,0.348,77.994
72,197373,0.577,0.397,0,-5.98,1,0.028,0.84,0.0,0.0772,0.509,89.044
72,277040,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938
72,243992,0.413,0.64,8,-5.811,1,0.0427,0.273,0.0,0.11,0.149,75.245
72,171442,0.597,0.477,1,-9.638,0,0.642,0.137,0.0,0.113,0.512,80.382
72,82516,0.586,0.538,10,-7.819,1,0.0545,0.0248,0.00795,0.203,0.188,140.107
72,225933,0.702,0.77,7,-9.411,1,0.128,0.00558,0.000802,0.211,0.235,118.034
72,205733,0.554,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,72.997
72,181812,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977
72,231860,0.594,0.946,8,-3.408,1,0.126,0.00181,1.04e-06,0.923,0.665,110.024
72,275696,0.541,0.661,1,-5.838,1,0.0889,0.103,0.0,0.0779,0.285,149.926
72,187896,0.497,0.914,9,-4.308,1,0.0455,0.126,1.98e-05,0.274,0.385,148.893
72,205803,0.919,0.622,1,-7.384,1,0.0997,0.228,4.24e-06,0.122,0.424,140.022
72,193962,0.664,0.738,9,-4.095,0,0.0338,0.188,5.75e-05,0.135,0.203,119.973
72,184505,0.535,0.359,2,-9.343,1,0.0607,0.771,0.0,0.111,0.488,154.163
72,238053,0.755,0.594,7,-5.906,1,0.216,0.241,0.0,0.107,0.237,178.929
72,161000,0.901,0.63,9,-6.499,0,0.351,0.107,0.0,0.1,0.796,86.003
72,224285,0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015
72,193200,0.663,0.577,11,-7.518,0,0.0531,0.109,0.0,0.12,0.454,89.996
72,229400,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284
72,216420,0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912
72,247267,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093
72,203187,0.519,0.625,10,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103
72,225000,0.802,0.725,0,-5.965,0,0.0676,0.574,0.0,0.0821,0.598,128.04
72,220163,0.393,0.319,6,-9.116,1,0.0303,0.972,2.94e-05,0.111,0.131,79.628
72,245787,0.822,0.318,10,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998
72,233000,0.443,0.623,0,-6.717,0,0.0718,0.0468,0.0,0.247,0.156,79.365
72,323480,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03
72,213135,0.701,0.667,7,-6.177,1,0.0361,0.0121,6.53e-06,0.148,0.675,119.975
72,252547,0.523,0.783,9,-5.084,1,0.0545,0.0144,1.71e-05,0.219,0.581,76.588
72,256760,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167
72,221107,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026
72,199938,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981
72,211440,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584
72,167308,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916
72,386907,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994
72,155402,0.456,0.113,2,-15.763,0,0.0334,0.915,0.0011,0.0959,0.327,108.536
72,386907,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994
72,215693,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959
72,243987,0.757,0.825,7,-4.062,0,0.0701,0.0398,2.63e-06,0.0798,0.446,95.01
72,170000,0.593,0.512,8,-7.837,0,0.0737,0.58,0.0,0.0996,0.192,95.733
72,182960,0.733,0.589,7,-7.37,1,0.1,0.0476,5.85e-06,0.0366,0.867,170.097
72,152000,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985
72,130926,0.695,0.253,2,-15.884,1,0.0461,0.685,0.14,0.105,0.264,120.033
72,209160,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003
72,283733,0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826
72,124094,0.642,0.69,11,-5.101,1,0.261,0.00599,1.3e-06,0.322,0.641,164.075
72,208240,0.574,0.909,8,-1.573,1,0.0658,0.0987,0.0,0.264,0.569,169.966
72,242293,0.57,0.422,1,-7.561,0,0.0422,0.372,0.0,0.127,0.169,113.007
72,257200,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075
72,198743,0.682,0.855,7,-3.282,1,0.0401,0.0566,1e-06,0.101,0.304,124.004
72,194387,0.627,0.858,7,-3.116,1,0.0394,0.0288,0.0,0.199,0.399,100.074
72,405213,0.65,0.711,0,-5.417,1,0.0377,0.0123,0.00943,0.301,0.319,89.019
72,186750,0.503,0.754,7,-3.634,1,0.0424,0.264,5.85e-05,0.297,0.597,116.524
72,208000,0.702,0.652,10,-5.587,0,0.318,0.0608,2.21e-06,0.277,0.524,178.011
72,147541,0.739,0.845,5,-5.93,0,0.0397,0.00155,0.0107,0.775,0.839,121.997
72,142971,0.744,0.78,10,-3.631,0,0.0529,0.101,4.36e-06,0.184,0.762,125.997
72,204086,0.501,0.377,2,-5.747,1,0.0404,0.66,0.0,0.117,0.177,104.979
72,203651,0.826,0.66,7,-4.837,0,0.0953,0.0852,9.26e-06,0.148,0.626,104.994
72,133352,0.582,0.81,5,-4.104,0,0.106,0.0763,0.0,0.351,0.874,73.954
72,215230,0.611,0.462,0,-7.054,1,0.0646,0.558,1.01e-06,0.131,0.377,59.635
72,240307,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.144,0.86,105.009
72,107077,0.9,0.316,9,-8.797,1,0.332,0.684,0.0771,0.0853,0.844,129.914
72,147402,0.635,0.822,0,-4.321,0,0.0581,0.0534,1.73e-05,0.121,0.338,127.191
72,172758,0.745,0.736,1,-5.258,0,0.29,0.142,1.1e-05,0.11,0.77,104.008
72,219187,0.735,0.584,1,-5.047,1,0.14,0.189,0.0,0.125,0.395,93.016
72,210893,0.515,0.773,6,-4.848,1,0.0479,0.23,1.29e-06,0.0938,0.379,128.001
72,204712,0.426,0.408,3,-9.419,1,0.0524,0.771,7.88e-06,0.394,0.528,76.309
72,200310,0.829,0.527,6,-6.644,0,0.367,0.482,0.0,0.631,0.475,116.079
72,68523,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797
72,160000,0.744,0.845,4,-7.422,0,0.253,0.759,0.232,0.1,0.749,75.221
72,205147,0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009
72,210376,0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045
72,247055,0.716,0.541,1,-7.909,1,0.149,0.0021,0.0,0.115,0.387,139.978
72,251173,0.717,0.73,9,-4.729,0,0.0568,0.383,0.0,0.398,0.792,102.002
72,312427,0.652,0.549,6,-7.555,0,0.039,0.317,0.0,0.104,0.186,120.073
72,110498,0.762,0.542,1,-6.251,1,0.35,0.195,0.0,0.125,0.201,159.954
72,122517,0.618,0.496,0,-9.972,0,0.0504,0.83,0.0,0.12,0.255,143.296
72,170173,0.538,0.745,8,-5.774,1,0.0387,0.1,0.0,0.063,0.669,165.755
72,197133,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909
72,256043,0.452,0.465,4,-10.006,0,0.0344,0.0589,0.000524,0.095,0.0832,149.586
72,194453,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024
72,205200,0.596,0.834,9,-4.308,1,0.0474,0.0563,0.0,0.0866,0.618,116.0
72,238220,0.706,0.349,6,-8.125,1,0.0302,0.791,0.0,0.108,0.624,94.058
72,158427,0.537,0.674,5,-6.3,1,0.274,0.0657,0.0,0.1,0.468,98.642
72,210840,0.546,0.898,8,-3.938,1,0.232,0.00158,6.43e-06,0.229,0.466,130.002
72,300683,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781
72,211667,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976
72,205394,0.39,0.939,4,-3.828,0,0.0787,5.08e-05,0.0,0.0968,0.495,161.997
72,189052,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98
72,235497,0.826,0.817,2,-4.081,1,0.0921,0.00502,1.09e-05,0.294,0.168,97.053
72,342821,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027
72,188500,0.695,0.902,8,-2.719,0,0.0526,0.0422,1.8e-05,0.0934,0.355,125.999
72,307640,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979
72,204013,0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049
72,220240,0.919,0.506,1,-7.14,1,0.304,0.132,0.0,0.0771,0.273,97.465
72,374453,0.554,0.949,2,-4.928,1,0.0787,0.000318,9.98e-05,0.2,0.233,129.984
72,189427,0.823,0.818,10,-4.396,0,0.18,0.173,0.0136,0.21,0.844,92.973
72,223079,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069
72,202213,0.52,0.513,7,-7.208,1,0.0256,0.281,0.0,0.0976,0.17,77.903
72,196800,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025
72,185352,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943
72,178583,0.654,0.796,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854
72,232507,0.545,0.781,10,-3.616,1,0.185,0.0139,0.0,0.161,0.277,150.097
72,213863,0.743,0.571,7,-6.054,0,0.145,0.24,0.0,0.291,0.495,119.054
72,200813,0.724,0.904,8,-3.354,0,0.0966,0.0786,0.0,0.226,0.846,90.999
72,235040,0.906,0.444,4,-8.692,0,0.384,0.136,6.44e-05,0.173,0.678,140.063
72,304607,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018
72,215414,0.632,0.701,7,-5.921,1,0.146,0.0114,0.0,0.108,0.497,162.958
72,232093,0.762,0.666,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97
72,206080,0.462,0.438,10,-8.227,1,0.0953,0.563,0.0,0.181,0.342,107.364
72,149040,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959
72,193918,0.552,0.74,2,-2.335,1,0.124,0.074,0.0,0.113,0.601,97.049
72,165291,0.943,0.595,5,-8.372,0,0.191,0.0673,0.0,0.0839,0.815,117.532
72,246972,0.41,0.298,3,-11.796,1,0.0473,0.721,0.0,0.158,0.142,109.651
72,190348,0.737,0.408,5,-7.941,1,0.104,0.802,0.0,0.171,0.374,127.918
72,181347,0.736,0.871,1,-4.139,1,0.0577,0.0504,0.000831,0.313,0.739,127.945
72,179078,0.574,0.745,2,-6.663,1,0.0507,0.319,0.0,0.11,0.693,154.042
72,265813,0.67,0.676,8,-4.725,1,0.037,0.0201,0.0,0.11,0.349,114.974
72,171693,0.68,0.246,4,-14.112,1,0.058,0.783,0.0,0.106,0.388,110.23
72,187467,0.632,0.724,4,-4.821,1,0.0308,0.0384,0.0,0.0554,0.553,100.073
72,201264,0.825,0.678,4,-5.401,1,0.0461,0.519,0.0,0.115,0.43,134.12
72,166028,0.732,0.874,8,-3.158,1,0.0662,0.168,1.17e-05,0.0489,0.905,122.961
72,222468,0.691,0.0682,5,-18.186,1,0.0645,0.951,0.0,0.0916,0.352,76.94
72,163946,0.804,0.633,4,-6.186,1,0.0612,0.0371,0.000119,0.102,0.67,115.002
72,161168,0.653,0.662,7,-6.168,1,0.162,0.00465,0.0,0.0626,0.674,111.712
72,239120,0.621,0.754,7,-5.904,0,0.0269,0.575,0.00484,0.213,0.441,127.036
72,200400,0.645,0.78,8,-5.165,1,0.0319,0.218,0.0,0.0919,0.372,120.008
72,180675,0.71,0.47,1,-9.33,0,0.142,0.154,0.0,0.643,0.581,80.027
72,227880,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002
72,190187,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995
72,201600,0.706,0.728,7,-3.602,1,0.0852,0.123,0.0,0.185,0.851,121.017
72,224586,0.584,0.465,10,-4.88,1,0.0262,0.678,0.0,0.106,0.299,95.969
72,283693,0.841,0.733,1,-5.077,1,0.142,0.0246,0.0,0.174,0.284,130.009
72,193059,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961
72,239267,0.731,0.664,0,-5.474,1,0.0302,0.00307,0.35,0.133,0.661,118.018
72,223920,0.638,0.648,11,-5.873,1,0.0471,0.0973,0.0,0.122,0.508,118.993
72,281080,0.657,0.574,1,-9.484,0,0.0407,0.016,8.1e-05,0.172,0.211,119.992
72,237627,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027
72,182497,0.799,0.419,6,-7.99,1,0.174,0.412,0.0,0.203,0.716,156.055
72,277694,0.298,0.295,2,-8.789,1,0.0318,0.869,0.0,0.111,0.199,171.361
72,166138,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991
72,158667,0.562,0.904,1,-4.947,1,0.0807,0.00302,0.0,0.0433,0.651,94.481
72,137362,0.919,0.609,9,-5.059,1,0.262,0.0096,0.0,0.124,0.418,134.992
72,183983,0.841,0.545,9,-8.013,1,0.222,0.268,0.0,0.25,0.305,94.528
72,219200,0.648,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.02
72,277680,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829
72,198689,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024
72,171838,0.897,0.767,11,-4.544,1,0.0959,0.0679,0.000364,0.129,0.675,134.913
72,201199,0.54,0.793,5,-4.379,1,0.0493,0.0744,0.0,0.354,0.399,112.219
72,218854,0.396,0.521,3,-5.877,1,0.101,0.605,0.0,0.157,0.34,175.558
72,225853,0.386,0.136,6,-9.267,1,0.0458,0.932,0.0,0.0653,0.0976,67.016
72,194960,0.589,0.652,10,-7.498,1,0.373,0.704,0.00055,0.125,0.486,158.49
72,167370,0.943,0.528,0,-8.631,1,0.299,0.00291,0.0,0.0858,0.608,97.542
72,161280,0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064
72,177704,0.913,0.625,10,-6.901,0,0.334,0.0168,0.0,0.125,0.298,126.915
72,333154,0.698,0.649,8,-6.764,1,0.415,0.15,0.0,0.0903,0.568,180.466
72,211160,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776
72,184444,0.562,0.589,7,-7.509,1,0.265,0.0679,0.0,0.0684,0.188,88.903
72,119432,0.561,0.964,1,-6.593,1,0.522,0.0118,3.78e-06,0.875,0.452,160.088
72,100291,0.769,0.829,0,-5.228,1,0.0661,0.00948,6.65e-05,0.301,0.648,159.943
72,223079,0.691,0.51,6,-9.217,0,0.0878,0.0347,3.32e-06,0.182,0.515,164.055
72,171647,0.76,0.755,6,-4.735,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993
72,171817,0.581,0.673,0,-4.421,0,0.0549,0.0768,0.0,0.4,0.621,160.073
72,214246,0.758,0.932,3,-2.809,1,0.0372,0.0558,0.0,0.097,0.592,125.993
72,151539,0.916,0.756,0,-7.653,1,0.188,0.0942,0.0,0.23,0.756,115.69
72,188014,0.595,0.58,7,-6.482,1,0.0465,0.36,0.0,0.0992,0.329,74.99
72,176854,0.64,0.863,5,-4.002,1,0.0322,0.038,0.0,0.294,0.725,81.003
72,226314,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078
72,154275,0.682,0.363,2,-10.837,1,0.0261,0.699,3e-05,0.363,0.203,94.978
72,190186,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889
72,204989,0.562,0.379,6,-7.625,1,0.231,0.526,0.0,0.151,0.258,171.848
72,207640,0.961,0.461,9,-8.684,1,0.27,0.202,0.00402,0.162,0.324,108.028
72,104912,0.813,0.557,10,-6.655,0,0.133,0.0547,0.0,0.128,0.764,83.012
72,238013,0.402,0.151,4,-14.228,0,0.04,0.907,0.0,0.0941,0.489,144.069
72,167898,0.78,0.828,8,-2.235,1,0.237,0.409,0.0,0.104,0.786,160.113
72,228796,0.94,0.532,11,-5.998,0,0.358,0.12,0.0,0.0925,0.599,123.043
72,244874,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131
72,157693,0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.394,92.506
72,173333,0.85,0.68,3,-6.18,0,0.338,0.732,0.0,0.0964,0.694,144.006
72,209965,0.566,0.543,5,-4.485,1,0.0314,0.613,0.0,0.106,0.299,89.937
72,188307,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577
72,175082,0.743,0.801,5,-4.097,0,0.0343,0.00598,2.46e-05,0.178,0.381,121.965
72,249427,0.458,0.137,8,-14.083,1,0.0355,0.882,0.0,0.15,0.437,80.824
72,166875,0.674,0.453,6,-10.293,0,0.0612,0.155,1.21e-06,0.0933,0.22,128.107
72,214707,0.79,0.646,5,-5.878,1,0.0447,0.132,0.0,0.295,0.641,138.047
72,159817,0.586,0.547,4,-7.383,0,0.095,0.502,0.0,0.0963,0.35,75.911
72,219080,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017
72,180019,0.552,0.65,1,-7.199,1,0.128,0.422,0.000275,0.372,0.316,167.788
72,209763,0.554,0.576,6,-6.495,1,0.0399,0.171,0.0,0.159,0.409,74.942
72,190037,0.955,0.646,11,-5.924,0,0.26,0.0883,0.0,0.215,0.691,125.132
72,114460,0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877
71,175756,0.713,0.605,11,-7.487,1,0.107,0.497,3.46e-06,0.115,0.432,142.025
71,214387,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.7e-05,0.059,0.715,136.125
71,248937,0.68,0.826,5,-2.561,1,0.27,0.562,0.0,0.254,0.804,146.95
71,208133,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884
71,223853,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939
71,212658,0.568,0.646,2,-4.369,0,0.219,0.231,0.0,0.12,0.24,143.877
71,233301,0.936,0.825,1,-4.928,1,0.189,0.00612,0.0017,0.0703,0.843,123.991
71,195573,0.682,0.443,2,-10.787,0,0.0554,0.596,0.00539,0.266,0.582,99.891
71,238693,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001
71,158027,0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,0.69,95.266
71,198533,0.712,0.732,4,-6.754,1,0.0629,0.454,0.0,0.319,0.313,94.071
71,249480,0.537,0.705,4,-6.073,1,0.0337,0.0687,0.0,0.0842,0.32,131.965
71,176632,0.894,0.511,2,-4.768,1,0.421,0.0251,0.0,0.14,0.567,120.077
71,248934,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287
71,187029,0.671,0.855,7,-4.254,0,0.0375,0.00437,0.0,0.131,0.329,117.98
71,188640,0.744,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.002
71,193750,0.543,0.473,6,-9.638,1,0.157,0.124,4.04e-06,0.0922,0.519,86.534
71,141827,0.755,0.772,6,-5.585,1,0.4,0.128,0.0,0.157,0.678,132.906
71,245181,0.523,0.56,2,-9.591,1,0.232,0.0185,0.000506,0.103,0.124,86.123
71,194758,0.525,0.649,8,-4.802,1,0.0655,0.241,0.0,0.129,0.286,155.995
71,234800,0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303
