popularity,duration_ms,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
29,399320,2012-11-22,0.312,0.0505,5,-16.113,0,0.0514,0.813,0.00508,0.109,0.111,95.675
29,189129,2017-06-07,0.564,0.942,0,-5.048,1,0.0643,0.000231,8.99e-06,0.126,0.813,142.009
29,315400,2019-12-12,0.321,0.64,0,-11.725,1,0.0436,0.057,0.00768,0.737,0.521,84.99
29,262840,2012-04-22,0.518,0.698,10,-4.959,1,0.0288,0.337,1.68e-05,0.317,0.367,145.938
29,207000,2016-09-08,0.529,0.289,4,-15.9,1,0.0748,0.733,0.0209,0.114,0.509,153.197
29,179893,2013-07-12,0.48,0.878,6,-6.59,0,0.0743,0.141,0.0,0.0587,0.195,136.006
29,239120,2012-01-01,0.688,0.792,9,-6.689,0,0.0943,0.0026,0.0,0.0944,0.544,127.961
29,222606,2017-12-22,0.696,0.919,6,-3.129,0,0.135,0.0194,0.0,0.414,0.736,94.01
29,221573,2011-01-01,0.732,0.711,3,-5.395,0,0.0396,0.0474,0.0155,0.0989,0.425,129.987
29,321347,2011-01-01,0.797,0.832,4,-4.106,1,0.0619,0.0513,0.0,0.128,0.879,140.055
29,251573,2011-01-09,0.542,0.696,8,-5.838,1,0.0404,0.043,0.0,0.0841,0.206,145.797
29,251286,2011-03-07,0.78,0.932,2,-2.458,0,0.0893,0.0153,0.0212,0.498,0.521,127.973
29,375908,2014-04-11,0.499,0.658,4,-6.666,0,0.0268,0.0178,0.0175,0.0832,0.0955,143.027
29,222935,2012-05-29,0.846,0.781,0,-3.658,1,0.0607,0.05,0.0,0.0712,0.475,101.994
29,295210,2014-12-01,0.575,0.471,3,-6.853,0,0.0283,0.107,0.0361,0.0936,0.185,115.976
29,163102,2015-08-14,0.7,0.94,5,-2.866,0,0.108,0.0702,0.0,0.162,0.737,104.872
29,225333,2013-04-19,0.628,0.526,10,-7.978,1,0.0254,0.311,0.0,0.161,0.219,95.962
29,204246,2013-09-09,0.547,0.303,5,-10.344,0,0.0347,0.838,0.000615,0.0982,0.109,126.882
29,275861,2016-01-27,0.561,0.443,0,-7.79,1,0.032,0.211,9.02e-06,0.114,0.2,156.898
29,164533,2013-01-01,0.618,0.732,9,-7.078,1,0.0377,0.138,0.00233,0.301,0.814,123.498
29,190000,2015-10-12,0.737,0.954,8,-2.936,0,0.05,0.034,0.0103,0.412,0.904,119.979
29,232533,2013-06-25,0.505,0.745,4,-3.993,1,0.073,0.303,0.0,0.102,0.722,83.212
29,213165,2014-03-04,0.42,0.281,11,-8.204,1,0.0334,0.829,0.0,0.376,0.229,119.515
29,220773,2015-05-04,0.479,0.844,9,-8.551,1,0.0568,0.156,0.1,0.151,0.787,183.968
29,205824,2013-03-05,0.484,0.44,5,-9.002,1,0.0529,0.777,0.000736,0.377,0.154,141.815
29,284173,2013,0.569,0.724,9,-5.602,0,0.029,0.000313,0.0944,0.125,0.232,111.983
29,282080,2011-08-01,0.404,0.824,2,-7.159,1,0.0305,0.00291,2.48e-05,0.221,0.479,87.945
29,247223,2014-07-08,0.563,0.662,6,-5.174,0,0.0574,0.209,0.0,0.33,0.42,114.666
29,210990,2010-01-01,0.801,0.621,10,-7.145,0,0.0383,0.14,1.27e-05,0.117,0.792,128.013
29,165820,2021-03-31,0.673,0.529,0,-7.226,1,0.306,0.0769,0.000338,0.0856,0.203,161.991
29,283827,2019-11-29,0.41,0.393,7,-14.136,1,0.0305,0.277,0.00127,0.722,0.204,131.05
29,272467,2010-01-01,0.873,0.643,1,-3.403,1,0.0907,0.0046,2.94e-06,0.135,0.535,120.0
29,249200,2014-04-07,0.676,0.776,1,-5.669,0,0.0693,0.061,1.83e-06,0.137,0.336,89.987
29,206794,2012-06-25,0.486,0.803,2,-5.475,0,0.0353,0.0644,0.00102,0.264,0.162,130.032
29,185573,2013-08-23,0.739,0.711,5,-6.255,0,0.0434,0.143,0.0,0.201,0.779,105.987
29,210867,2016-09-08,0.722,0.693,11,-11.106,1,0.045,0.565,0.426,0.107,0.246,125.034
29,231120,2012-01-01,0.49,0.53,4,-4.303,1,0.0272,0.212,0.0,0.392,0.357,140.978
29,260213,2011-09-22,0.396,0.951,4,-6.765,1,0.0316,0.000858,0.0306,0.1,0.829,103.334
29,209693,2010-01-01,0.766,0.659,2,-6.186,1,0.0633,0.409,0.0,0.272,0.914,110.965
29,200787,2021-04-09,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035
29,194947,2013-06-07,0.312,0.965,9,-6.629,1,0.0718,0.00187,0.0,0.982,0.348,152.986
29,303400,2012-01-01,0.641,0.248,10,-10.167,1,0.027,0.847,0.0,0.112,0.224,89.993
30,171027,2011-01-01,0.777,0.642,0,-6.62,1,0.0462,0.207,0.0,0.157,0.934,93.952
30,239643,2015-11-14,0.53,0.392,2,-7.525,0,0.0253,0.385,1.02e-06,0.0875,0.424,140.203
30,463000,2019-11-29,0.253,0.585,11,-11.509,0,0.0365,0.00614,0.0103,0.74,0.168,63.371
30,170813,2021-04-07,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98
30,291352,2015-08-01,0.544,0.284,6,-9.871,1,0.0303,0.917,3.89e-06,0.117,0.16,110.301
30,289267,2010-03-05,0.527,0.318,5,-13.058,1,0.0352,0.356,0.0,0.0974,0.71,155.497
30,459813,2019-11-29,0.337,0.379,2,-10.804,1,0.027,0.118,2.83e-05,0.982,0.16,75.628
30,34573,2019-12-13,0.277,0.46,11,-17.69,0,0.0518,0.0734,0.422,0.949,0.964,159.884
30,106400,2019-12-13,0.163,0.0368,7,-20.252,0,0.0332,0.721,0.14,0.157,0.0396,173.275
30,159024,2017-07-03,0.367,0.774,3,-6.877,0,0.124,0.00794,0.000125,0.173,0.0834,176.135
30,284124,2013-07-12,0.673,0.781,2,-4.232,1,0.238,0.32,0.0,0.121,0.872,170.052
30,225187,2014-10-17,0.776,0.622,4,-6.762,0,0.143,0.0926,0.0,0.17,0.748,81.575
30,307440,2015-05-04,0.492,0.264,7,-8.229,0,0.034,0.808,0.0,0.115,0.514,118.197
30,208938,2016-10-13,0.545,0.491,0,-6.517,1,0.0248,0.00516,1.62e-06,0.119,0.278,81.003
30,285547,2011-03-24,0.821,0.574,9,-7.866,0,0.248,0.0288,0.0,0.338,0.523,85.004
30,190000,2016-01-25,0.737,0.954,8,-2.936,0,0.05,0.034,0.0103,0.412,0.904,119.979
30,180267,2018-09-14,0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.126
30,212253,2013-02-15,0.598,0.701,7,-10.801,1,0.0478,0.0186,0.00438,0.533,0.434,135.003
30,220733,2021-04-09,0.635,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.014
30,216067,2010-01-01,0.44,0.92,1,-4.417,0,0.108,0.00319,0.000179,0.209,0.408,170.047
30,444094,2013-12-30,0.789,0.598,11,-5.847,0,0.129,0.00165,0.0247,0.0838,0.591,126.937
30,82307,2020-12-11,0.4,0.933,7,-8.372,1,0.079,2.08e-05,0.00462,0.735,0.171,139.994
30,316693,2012-01-01,0.798,0.378,3,-11.143,1,0.0329,0.124,0.00181,0.119,0.679,105.97
30,222307,2012-03-19,0.799,0.845,4,-4.645,1,0.17,0.245,0.0,0.341,0.94,134.035
30,282280,2014-03-24,0.696,0.837,0,-5.961,1,0.123,0.098,1.15e-05,0.35,0.469,105.984
30,316387,2010-02-01,0.512,0.802,7,-7.556,0,0.0351,0.0025,0.0034,0.275,0.326,133.314
30,210907,2013-09-13,0.587,0.439,4,-14.659,1,0.0276,0.00323,1.87e-06,0.178,0.544,100.095
30,238960,2014-03-24,0.458,0.481,10,-3.944,0,0.0271,0.674,0.0,0.144,0.287,125.796
30,236752,2019-02-19,0.474,0.801,10,-4.848,1,0.0315,0.0495,0.0014,0.119,0.253,176.149
30,207413,2010-01-01,0.471,0.642,6,-6.642,1,0.0394,0.114,0.0,0.38,0.652,138.925
30,199160,2010-03-30,0.661,0.8,7,-4.875,0,0.0485,0.0999,0.0,0.116,0.795,80.042
30,197827,2012-12-17,0.362,0.155,5,-11.264,1,0.0307,0.828,0.0,0.103,0.451,178.792
30,67920,2012-01-01,0.586,0.164,5,-12.915,0,0.0813,0.874,0.000129,0.102,0.329,75.885
30,277387,2014-04-07,0.376,0.748,1,-6.635,1,0.0385,0.0169,0.000193,0.0789,0.599,84.99
30,240527,2021-04-09,0.708,0.69,2,-5.181,1,0.0442,0.348,0.0,0.222,0.543,79.993
30,676600,2019-11-29,0.242,0.448,7,-12.135,0,0.0363,0.227,0.068,0.939,0.0911,144.438
30,239830,2013-08-12,0.5,0.499,7,-8.069,0,0.0485,0.285,0.0,0.105,0.292,126.059
30,465147,2019-12-13,0.365,0.502,0,-11.68,1,0.0328,0.0276,0.00212,0.737,0.0455,131.096
30,214053,2014-11-01,0.67,0.832,5,-7.19,0,0.0401,0.0185,0.000371,0.0891,0.374,125.005
30,209627,2014-11-21,0.422,0.804,7,-6.956,1,0.0633,0.00582,8.88e-06,0.0796,0.733,152.189
30,170813,2021-04-02,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98
30,208543,2021-04-06,0.832,0.631,5,-6.19,0,0.0736,0.585,0.000892,0.0838,0.836,125.038
30,220000,2010-05-11,0.81,0.796,6,-3.946,1,0.0512,0.000185,3.43e-05,0.0685,0.901,120.032
30,196200,2012-01-01,0.752,0.876,6,-4.189,1,0.122,0.131,0.0,0.19,0.661,123.853
30,221493,2012-04-30,0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05
30,205563,2015-06-07,0.763,0.938,2,-3.898,1,0.056,0.0658,0.209,0.163,0.904,129.035
30,219107,2011-01-01,0.631,0.871,6,-3.013,1,0.0402,0.0529,0.0,0.0998,0.757,80.046
30,305467,2011-06-03,0.417,0.479,9,-7.914,1,0.0396,0.65,0.0,0.174,0.664,122.973
30,200787,2021-04-07,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035
30,217907,2017-12-22,0.636,0.789,10,-4.905,0,0.0892,0.0834,0.000896,0.391,0.4,128.028
30,318347,2019-12-12,0.343,0.741,9,-10.228,1,0.0518,0.025,0.00564,0.511,0.358,130.722
30,243357,2021-04-02,0.707,0.622,0,-6.951,1,0.031,0.0397,0.0,0.149,0.223,142.942
30,95507,2019-12-13,0.245,0.361,7,-18.111,0,0.0516,0.772,0.00453,0.699,0.35,113.315
30,245080,2010-01-01,0.659,0.748,2,-3.907,1,0.026,0.511,0.0,0.276,0.637,127.986
30,150747,2010-11-19,0.642,0.661,11,-7.019,0,0.136,0.872,0.00182,0.0871,0.933,142.369
30,200787,2021-04-01,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035
30,239836,2021-04-07,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903
30,218227,2014-11-21,0.346,0.537,4,-9.026,1,0.0335,0.171,0.00631,0.385,0.202,75.097
30,221707,2011-11-11,0.515,0.776,2,-5.753,1,0.0432,0.0215,0.0,0.258,0.479,138.062
30,279613,2010-08-27,0.503,0.235,5,-12.711,1,0.0319,0.923,0.0253,0.695,0.222,125.344
30,378480,2019-12-13,0.228,0.949,1,-9.486,0,0.201,0.0232,0.0133,0.721,0.0715,128.686
31,169355,2011-09-02,0.711,0.916,2,-4.493,1,0.0638,0.012,9.79e-06,0.154,0.454,127.006
31,176973,2010-01-22,0.557,0.793,2,-3.536,0,0.0284,0.0191,0.0,0.394,0.695,92.033
31,262414,2018-04-23,0.576,0.568,6,-7.563,0,0.0285,0.00721,0.00156,0.0525,0.135,99.965
31,176707,2016-11-12,0.296,0.564,2,-8.268,1,0.0326,0.263,2.28e-06,0.0753,0.24,132.56
31,375693,2010-01-29,0.357,0.0904,10,-13.198,0,0.0373,0.921,0.000332,0.0867,0.0383,107.652
31,319000,2014-04-01,0.28,0.695,9,-9.415,0,0.0451,0.00168,2.59e-06,0.106,0.521,159.837
31,235947,2012-01-01,0.74,0.802,5,-3.527,1,0.0286,0.0369,0.0,0.116,0.639,130.033
31,198093,2013-06-15,0.769,0.637,0,-11.084,1,0.039,0.508,3.93e-05,0.118,0.743,95.969
31,189080,2011-08-02,0.851,0.692,1,-6.434,0,0.0364,0.0342,0.00903,0.0755,0.904,95.001
31,235827,2014-01-01,0.236,0.638,11,-7.678,1,0.043,0.0375,0.0,0.099,0.326,155.994
31,241080,2011-10-05,0.687,0.641,7,-5.778,1,0.113,0.107,0.0,0.131,0.813,95.96
31,181510,2010-01-01,0.365,0.795,9,-4.177,0,0.0489,0.291,0.0,0.356,0.165,178.012
31,205152,2011-03-24,0.724,0.621,4,-5.564,0,0.19,0.234,4.8e-06,0.0992,0.279,132.893
31,229560,2018-11-16,0.668,0.766,2,-6.164,1,0.0293,0.632,0.000541,0.108,0.813,120.339
31,72000,2019-07-28,0.537,0.887,5,-3.687,0,0.0366,0.141,0.323,0.509,0.4,120.081
31,198750,2011-01-01,0.71,0.757,7,-4.297,0,0.041,0.0738,0.00918,0.397,0.859,128.045
31,244946,2016-12-09,0.55,0.677,11,-4.679,1,0.0259,0.0842,0.0,0.144,0.489,90.992
31,258267,2021-04-02,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027
31,200500,2013-09-30,0.63,0.798,4,-7.645,1,0.0531,0.011,0.0,0.233,0.225,119.999
31,226714,2016-05-30,0.46,0.882,5,-4.043,0,0.158,0.00374,0.0158,0.251,0.303,174.311
31,228880,2011-05-09,0.647,0.594,7,-7.548,0,0.0365,0.527,4.8e-06,0.131,0.385,124.021
31,203973,2011-01-01,0.6,0.877,5,-4.351,1,0.165,0.00213,0.0,0.413,0.55,133.998
31,197995,2018-04-13,0.489,0.814,0,-6.244,1,0.0574,0.0001,0.0,0.0587,0.271,139.988
31,227484,2016-12-09,0.571,0.474,8,-7.933,0,0.0677,0.397,1.46e-06,0.285,0.214,124.905
31,202000,2011,0.596,0.835,7,-7.966,0,0.185,0.08,0.0,0.26,0.462,127.994
31,288600,2012-03-05,0.559,0.607,5,-5.675,0,0.0316,0.626,0.0503,0.228,0.816,171.988
31,188231,2015,0.624,0.644,1,-6.589,1,0.148,0.389,2.78e-06,0.137,0.528,85.404
31,274587,2012-01-01,0.395,0.593,9,-7.046,0,0.0732,0.0052,3.65e-05,0.37,0.533,169.568
31,187500,2016-09-23,0.725,0.933,5,-4.098,0,0.111,0.0289,0.000274,0.375,0.744,120.04
31,307360,2011-01-01,0.521,0.701,2,-5.238,1,0.0458,0.0892,0.0,0.0876,0.518,127.087
31,240307,2011-01-01,0.643,0.661,11,-6.093,1,0.0416,0.000177,5.14e-06,0.108,0.272,154.001
31,228027,2010-07-01,0.629,0.824,6,-7.603,0,0.0352,0.119,0.00232,0.4,0.903,124.032
31,199645,2010-09-18,0.78,0.704,7,-10.831,0,0.0482,0.192,0.00319,0.251,0.88,124.989
31,389307,2015-03-27,0.459,0.79,2,-8.674,0,0.032,4.55e-05,0.000261,0.19,0.45,94.852
31,370507,2012-04-02,0.367,0.8,5,-12.053,0,0.248,0.0855,6.91e-06,0.208,0.342,119.114
31,179315,2013-04-29,0.578,0.184,7,-12.214,0,0.0415,0.915,0.000496,0.105,0.157,114.113
31,176718,2014-06-17,0.646,0.674,8,-6.02,1,0.192,0.0908,0.0,0.155,0.701,81.926
31,208794,2012-11-29,0.653,0.847,6,-7.362,1,0.2,0.013,0.0875,0.106,0.476,128.057
31,213002,2011-06-03,0.766,0.933,8,-4.903,0,0.0949,0.259,0.00397,0.186,0.63,130.05
31,214400,2011-01-01,0.656,0.887,11,-3.826,1,0.0652,0.00936,0.0,0.386,0.751,126.006
31,172947,2011,0.374,0.131,9,-12.711,1,0.033,0.783,0.0,0.163,0.377,130.077
31,256440,2016-11-11,0.637,0.447,3,-7.555,1,0.028,0.249,8.61e-06,0.0951,0.305,109.85
31,208543,2021-04-02,0.832,0.631,5,-6.19,0,0.0736,0.585,0.000892,0.0838,0.836,125.038
31,463000,2019-11-29,0.226,0.578,11,-11.492,0,0.0362,0.00554,0.014,0.864,0.149,133.353
31,207547,2010-11-28,0.595,0.908,1,-4.552,1,0.0374,0.0968,1.86e-05,0.0615,0.867,136.892
31,371053,2011-02-14,0.854,0.629,7,-4.519,0,0.0712,0.11,0.0,0.285,0.767,141.941
31,229373,2011,0.649,0.626,7,-6.907,0,0.0355,0.507,2.41e-06,0.114,0.377,124.02
31,317573,2011-01-01,0.558,0.925,2,-4.327,0,0.0406,0.00384,0.000237,0.23,0.41,86.993
31,287613,2010-03-19,0.534,0.339,6,-12.091,0,0.028,0.801,0.00185,0.112,0.11,93.99
31,198933,2019-12-13,0.156,0.189,11,-22.691,1,0.0444,0.127,0.364,0.41,0.0366,87.813
31,376907,2019-12-13,0.161,0.579,7,-11.515,1,0.0414,0.00745,0.0293,0.283,0.318,94.939
31,208543,2021-03-31,0.832,0.631,5,-6.19,0,0.0736,0.585,0.000892,0.0838,0.836,125.038
31,200307,2010-07-07,0.365,0.967,2,-2.424,1,0.116,0.00123,1.17e-05,0.048,0.476,168.128
31,305507,2010-01-01,0.7,0.804,8,-5.633,1,0.1,0.0526,0.0,0.114,0.26,152.036
31,212907,2012-12-28,0.689,0.762,10,-3.768,0,0.0307,0.0718,0.000184,0.0592,0.818,103.992
31,249600,2016-09-10,0.679,0.794,8,-6.692,0,0.0424,0.000826,0.00454,0.102,0.441,100.999
31,220733,2021-04-02,0.635,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.014
31,415827,2019-11-29,0.611,0.264,0,-13.566,0,0.0281,0.308,0.00428,0.0884,0.193,148.024
31,344493,2010-08-04,0.67,0.807,7,-4.265,1,0.0306,0.193,0.0,0.136,0.339,89.997
31,221178,2017-12-22,0.762,0.576,1,-4.951,0,0.0829,0.0556,0.0,0.0866,0.316,142.096
31,182400,2010-01-13,0.434,0.977,2,-4.033,1,0.125,0.000991,0.0,0.398,0.251,100.091
31,342147,2017-12-08,0.482,0.928,0,-5.741,1,0.0601,0.0032,0.2,0.949,0.187,122.021
31,261160,2012,0.693,0.836,9,-7.399,1,0.0492,0.28,0.0,0.115,0.798,94.979
31,240744,2013-08-27,0.536,0.727,9,-5.404,0,0.395,0.119,0.0,0.0895,0.535,178.945
31,205080,2021-04-02,0.852,0.551,1,-4.951,1,0.0416,0.0146,0.0,0.0898,0.85,134.061
31,225800,2010-03-29,0.772,0.849,9,-3.526,0,0.0606,0.106,0.0,0.0689,0.828,129.991
31,215187,2012,0.833,0.679,3,-6.343,0,0.0592,0.212,8.62e-05,0.17,0.497,118.976
31,230240,2013-01-01,0.615,0.894,8,-5.571,0,0.0416,0.000747,2.35e-06,0.663,0.9,119.943
32,228867,2012-01-01,0.736,0.88,0,-4.323,1,0.0339,0.00711,0.00123,0.301,0.704,127.998
32,226533,2011-01-01,0.805,0.878,0,-3.936,0,0.0511,0.0778,0.305,0.0651,0.635,127.995
32,222213,2016-11-15,0.577,0.85,4,-6.876,0,0.0312,0.0174,0.0,0.124,0.648,96.019
32,222500,2011-08-26,0.492,0.857,7,-2.634,1,0.0655,0.0841,7.82e-06,0.344,0.393,129.973
32,230213,2010-05-03,0.483,0.573,8,-6.901,1,0.0426,0.123,0.000445,0.0977,0.259,135.823
32,234720,2011-10-31,0.768,0.821,9,-5.495,1,0.058,0.291,0.0138,0.122,0.759,140.031
32,300500,2014-11-17,0.516,0.476,0,-6.038,1,0.0334,0.559,0.00708,0.248,0.153,129.88
32,287613,2010-03-29,0.534,0.339,6,-12.091,0,0.028,0.801,0.00185,0.112,0.11,93.99
32,207546,2014-07-11,0.674,0.894,4,-4.481,0,0.033,0.0386,0.0,0.238,0.961,108.013
32,279200,2021-01-22,0.487,0.716,9,-17.689,0,0.0463,0.233,0.0045,0.113,0.819,120.814
32,267720,2012-05-07,0.673,0.485,7,-6.791,0,0.0255,0.0712,0.00736,0.109,0.285,140.033
32,210587,2012,0.694,0.801,0,-5.014,0,0.279,0.226,0.0,0.315,0.808,166.969
32,250200,2011-04-05,0.649,0.815,1,-9.246,0,0.0451,0.0132,0.024,0.246,0.729,91.476
32,205613,2010-01-01,0.573,0.745,4,-9.123,1,0.0755,0.00978,0.0,0.254,0.727,127.06
32,343440,2011-10-05,0.565,0.659,7,-4.978,1,0.0315,0.0575,0.0,0.078,0.632,81.514
32,250000,2011-01-19,0.353,0.446,0,-6.044,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476
32,211000,2011-10-05,0.512,0.982,9,-2.673,1,0.0719,0.000939,0.0,0.198,0.396,111.983
32,183048,2018-01-24,0.525,0.875,9,-5.103,0,0.0402,0.0018,0.000121,0.0658,0.464,100.09
32,231213,2011-01-01,0.629,0.793,9,-5.942,1,0.0346,0.00952,1.14e-06,0.218,0.587,95.983
32,202573,2010-02-24,0.606,0.902,10,-5.41,0,0.0514,0.0188,0.0,0.0534,0.876,132.615
32,269320,2012-01-01,0.755,0.815,11,-4.972,0,0.0762,0.487,5.1e-05,0.165,0.764,120.083
32,226487,2015-05-21,0.554,0.47,4,-8.357,0,0.0321,0.0183,0.0,0.35,0.253,89.98
32,178427,2012-01-01,0.57,0.788,11,-5.223,1,0.0504,0.0143,0.0,0.32,0.739,159.938
32,201373,2011,0.55,0.988,8,-3.066,1,0.0637,0.000136,0.0,0.288,0.528,119.986
32,303893,2014,0.765,0.638,6,-8.173,0,0.0391,0.569,0.00725,0.107,0.404,127.0
32,387500,2011-09-19,0.798,0.616,6,-8.204,1,0.0435,0.0465,0.133,0.0859,0.828,123.991
32,236053,2014-11-21,0.417,0.855,4,-2.038,1,0.118,0.0939,0.0,0.387,0.783,85.567
32,275469,2013-02-02,0.598,0.504,1,-7.766,0,0.331,0.203,0.0,0.232,0.655,83.977
32,211679,2013-11-17,0.785,0.753,4,-5.962,0,0.0469,0.015,4.64e-06,0.0971,0.514,124.984
32,192209,2018-01-26,0.684,0.755,11,-7.352,0,0.167,0.255,0.0,0.175,0.394,118.039
32,245760,2011-03-09,0.68,0.793,0,-4.048,1,0.0561,0.00231,4.02e-06,0.114,0.515,100.027
32,199227,2014-02-12,0.684,0.731,0,-6.646,1,0.136,0.142,0.0,0.0952,0.788,99.032
32,194440,2018-11-16,0.69,0.578,0,-8.471,1,0.0277,0.111,0.000996,0.103,0.415,124.493
32,364747,2019-12-12,0.261,0.476,1,-10.367,1,0.0649,0.335,0.00014,0.909,0.154,86.859
32,159293,2010-11-19,0.476,0.673,2,-7.724,1,0.0373,0.494,0.0,0.339,0.61,104.016
32,196759,2020-12-22,0.744,0.897,1,-4.378,1,0.121,0.0659,0.0,0.225,0.721,124.976
32,306113,2018-06-15,0.743,0.713,2,-8.373,0,0.0657,0.0306,0.329,0.0848,0.365,94.997
32,291616,2018-10-21,0.803,0.592,8,-8.078,1,0.196,0.0571,0.0,0.104,0.571,107.11
32,150213,2016-10-28,0.541,0.95,1,-6.563,1,0.045,0.00251,0.497,0.106,0.508,120.989
32,228680,2013-12-06,0.725,0.92,7,-6.085,1,0.0391,0.0433,0.369,0.334,0.747,128.006
32,213827,2021-04-09,0.615,0.28,0,-8.648,1,0.0433,0.932,0.0,0.0877,0.387,72.797
32,201640,2017-10-06,0.824,0.629,0,-5.689,1,0.0359,0.0617,0.0307,0.133,0.567,121.0
32,291107,2011-07-18,0.659,0.727,9,-6.882,1,0.0498,0.195,8.81e-06,0.0751,0.909,83.658
32,241395,2014-03-19,0.492,0.311,2,-8.438,1,0.042,0.715,0.0,0.0818,0.586,83.28
32,273867,2011-01-01,0.678,0.896,1,-3.924,1,0.0523,0.075,0.0,0.0653,0.927,93.999
32,245533,2020-02-14,0.332,0.237,8,-7.775,1,0.0289,0.653,6.74e-05,0.112,0.207,165.405
32,169907,2013-01-01,0.256,0.572,7,-11.612,1,0.0376,0.0503,6.22e-05,0.256,0.658,156.375
32,232110,2011-11-14,0.764,0.67,11,-8.136,0,0.0783,0.251,1.58e-05,0.149,0.579,142.022
32,210400,2013-10-09,0.569,0.866,6,-6.988,1,0.0267,0.0168,0.0,0.0921,0.774,137.03
32,192107,2013-10-14,0.7,0.724,0,-5.684,0,0.0443,0.0898,0.0,0.392,0.561,128.082
32,209259,2012-08-17,0.593,0.358,7,-11.447,0,0.0239,0.8,0.0382,0.0987,0.241,93.983
32,188680,2014-11-24,0.548,0.886,8,-4.016,1,0.0309,0.000624,0.000274,0.193,0.294,145.055
32,188173,2011-02-11,0.442,0.68,11,-8.517,1,0.0484,0.203,0.000672,0.268,0.586,175.036
32,214920,2012-01-01,0.896,0.771,1,-7.547,0,0.0834,0.000457,0.0028,0.157,0.322,113.981
32,113787,2020-12-11,0.533,0.996,11,-8.745,0,0.0939,2.53e-05,0.119,0.596,0.238,135.071
32,183360,2012-05-24,0.595,0.605,8,-4.953,1,0.0346,0.109,0.0,0.0791,0.29,94.965
32,225559,2018-09-28,0.614,0.809,1,-4.649,0,0.0391,0.277,1.6e-06,0.2,0.582,95.984
32,210320,2013-08-05,0.472,0.879,1,-1.723,0,0.0505,0.0698,0.0,0.259,0.403,90.074
32,219333,2014-04-04,0.5,0.683,5,-6.642,0,0.035,0.0411,0.0,0.138,0.225,125.92
32,228653,2010-07-11,0.443,0.294,9,-9.263,1,0.0323,0.886,0.0,0.532,0.107,84.716
32,234107,2011-01-01,0.63,0.905,6,-7.131,0,0.242,0.222,0.0,0.813,0.708,99.484
32,594480,2019-12-12,0.198,0.647,7,-10.069,1,0.0385,0.000855,3.37e-05,0.763,0.206,132.186
32,220093,2010-01-01,0.496,0.102,9,-13.483,1,0.191,0.894,0.0,0.115,0.284,167.244
32,200787,2021-04-02,0.679,0.748,0,-3.624,0,0.0385,0.0878,0.0,0.299,0.438,100.035
32,273000,2011,0.524,0.344,7,-9.255,1,0.0282,0.453,0.0,0.2,0.315,139.215
32,263480,2014,0.865,0.237,7,-8.164,0,0.0626,0.912,1.79e-06,0.0945,0.463,129.804
32,176547,2011-01-01,0.63,0.723,0,-5.287,0,0.0288,0.161,0.0,0.108,0.738,136.114
32,258787,2020-10-30,0.265,0.576,5,-6.99,0,0.0301,0.172,0.0,0.0896,0.225,150.84
32,160568,2014-03-17,0.403,0.957,7,-4.259,1,0.264,0.000276,0.0,0.11,0.553,170.035
32,225933,2010-09-28,0.871,0.711,1,-5.769,1,0.0417,0.586,1.17e-06,0.101,0.955,122.969
32,282933,2018-11-16,0.505,0.894,0,-6.234,1,0.0318,0.04,7.67e-05,0.103,0.367,137.443
32,180547,2011-09-22,0.53,0.612,9,-9.75,1,0.0368,0.344,0.172,0.138,0.648,100.859
32,223973,2010-01-03,0.52,0.972,9,-3.682,1,0.0642,0.0746,0.0,0.117,0.938,174.232
32,277707,2011-09-22,0.434,0.503,4,-9.064,1,0.034,0.589,0.133,0.435,0.561,145.814
32,282987,2011-06-15,0.548,0.947,5,-3.184,0,0.0517,3.33e-05,0.0226,0.184,0.193,110.003
32,231460,2010-09-28,0.905,0.791,2,-6.004,0,0.137,0.191,0.013,0.117,0.711,107.961
32,253431,2010-01-01,0.794,0.535,6,-7.498,0,0.0315,0.0126,0.00266,0.155,0.848,134.019
32,197149,2015-01-25,0.407,0.916,9,-5.307,1,0.0907,0.000104,3.64e-05,0.156,0.559,170.046
32,372893,2016-01-01,0.413,0.306,8,-8.307,0,0.0453,0.669,1.44e-05,0.0868,0.208,134.79
32,278507,2019-12-12,0.452,0.342,7,-13.64,1,0.0294,0.341,0.000596,0.776,0.141,132.565
32,594480,2019-12-13,0.193,0.643,7,-10.085,1,0.0384,0.00103,2.02e-05,0.808,0.228,134.532
